,Source,Target
0,246,165
1,246,175
2,362,22
3,362,87
4,362,322
5,362,212
6,362,7
7,362,289
8,362,157
9,362,62
10,362,210
11,362,231
12,362,14
13,362,50
14,362,348
15,30,89
16,30,108
17,30,183
18,30,91
19,30,198
20,30,37
21,30,103
22,135,166
23,135,190
24,135,76
25,135,47
26,135,349
27,135,358
28,135,109
29,135,84
30,135,60
31,135,133
32,135,151
33,135,326
34,135,4
35,135,242
36,135,278
37,135,211
38,135,118
39,135,130
40,135,34
41,135,344
42,135,113
43,135,275
44,135,312
45,135,72
46,135,260
47,135,269
48,135,114
49,135,259
50,135,233
51,135,11
52,135,156
53,135,136
54,135,106
55,135,5
56,135,52
57,135,218
58,135,306
59,135,170
60,135,309
61,135,252
62,135,267
63,135,369
64,135,54
65,221,313
66,221,213
67,221,343
68,221,228
69,221,214
70,221,129
71,221,2
72,221,373
73,221,92
74,221,74
75,221,110
76,221,204
77,221,364
78,221,280
79,221,18
80,221,368
81,221,367
82,221,215
83,221,312
84,221,12
85,221,111
86,221,42
87,221,83
88,221,339
89,221,217
90,221,356
91,221,116
92,221,261
93,221,295
94,221,41
95,221,19
96,221,97
97,221,58
98,221,15
99,221,169
100,221,101
101,221,181
102,221,287
103,221,219
104,221,35
105,221,247
106,221,290
107,221,375
108,221,65
109,221,208
110,221,271
111,22,362
112,22,87
113,22,322
114,22,212
115,22,7
116,22,289
117,22,157
118,22,62
119,22,210
120,22,231
121,22,14
122,22,50
123,22,348
124,166,135
125,166,47
126,166,349
127,166,358
128,166,109
129,166,151
130,166,4
131,166,278
132,166,211
133,166,118
134,166,344
135,166,113
136,166,275
137,166,72
138,166,260
139,166,114
140,166,259
141,166,233
142,166,136
143,166,5
144,166,52
145,166,170
146,166,252
147,98,212
148,98,94
149,98,283
150,98,112
151,98,158
152,98,182
153,98,141
154,188,194
155,188,11
156,188,65
157,274,137
158,274,318
159,274,36
160,274,131
161,274,161
162,274,314
163,274,128
164,274,299
165,274,338
166,327,266
167,327,222
168,327,291
169,327,336
170,327,234
171,327,303
172,327,27
173,327,138
174,327,185
175,327,123
176,327,90
177,327,68
178,241,303
179,241,263
180,241,106
181,315,31
182,315,354
183,315,230
184,315,288
185,315,29
186,346,227
187,346,366
188,346,63
189,346,59
190,346,321
191,346,32
192,346,160
193,346,240
194,345,297
195,345,357
196,345,153
197,345,78
198,345,25
199,345,117
200,345,319
201,345,139
202,345,272
203,345,236
204,345,140
205,313,221
206,313,213
207,313,343
208,313,228
209,313,214
210,313,129
211,313,2
212,313,373
213,313,92
214,313,74
215,313,110
216,313,204
217,313,364
218,313,280
219,313,18
220,313,368
221,313,367
222,313,215
223,313,312
224,313,12
225,313,111
226,313,42
227,313,83
228,313,339
229,313,217
230,313,356
231,313,116
232,313,261
233,313,295
234,313,41
235,313,19
236,313,97
237,313,58
238,313,15
239,313,169
240,313,101
241,313,181
242,313,287
243,313,219
244,313,35
245,313,247
246,313,290
247,313,375
248,313,65
249,313,208
250,313,271
251,190,135
252,190,76
253,190,84
254,190,60
255,190,133
256,190,326
257,190,242
258,190,130
259,190,34
260,190,312
261,190,11
262,190,156
263,190,218
264,190,306
265,190,309
266,190,267
267,190,369
268,190,54
269,82,74
270,82,270
271,82,304
272,82,100
273,76,135
274,76,190
275,76,84
276,76,60
277,76,133
278,76,326
279,76,242
280,76,130
281,76,34
282,76,312
283,76,11
284,76,156
285,76,218
286,76,306
287,76,309
288,76,267
289,76,369
290,76,54
291,213,221
292,213,313
293,213,343
294,213,228
295,213,214
296,213,129
297,213,2
298,213,373
299,213,92
300,213,74
301,213,110
302,213,204
303,213,364
304,213,280
305,213,18
306,213,368
307,213,367
308,213,215
309,213,312
310,213,12
311,213,111
312,213,42
313,213,83
314,213,339
315,213,217
316,213,356
317,213,116
318,213,261
319,213,295
320,213,41
321,213,19
322,213,97
323,213,58
324,213,15
325,213,169
