,Source,Target
0,216,77
1,216,212
2,216,102
3,216,36
4,216,15
5,216,242
6,216,140
7,216,160
8,216,34
9,216,95
10,216,57
11,216,132
12,216,190
13,64,87
14,64,38
15,64,176
16,64,85
17,64,41
18,64,52
19,64,3
20,64,249
21,64,222
22,64,181
23,64,17
24,64,18
25,64,220
26,64,218
27,64,66
28,64,236
29,64,228
30,64,43
31,64,81
32,64,44
33,64,20
34,64,107
35,64,204
36,64,152
37,64,48
38,64,210
39,64,28
40,64,167
41,64,23
42,64,104
43,64,69
44,64,237
45,64,158
46,64,59
47,64,170
48,64,246
49,64,193
50,64,232
51,64,60
52,64,97
53,64,135
54,64,247
55,64,254
56,64,169
57,64,29
58,64,195
59,77,216
60,77,212
61,77,102
62,77,36
63,77,15
64,77,242
65,77,140
66,77,160
67,77,34
68,77,95
69,77,57
70,77,132
71,77,190
72,238,36
73,238,227
74,238,225
75,238,21
76,238,141
77,238,200
78,238,103
79,201,83
80,201,94
81,201,98
82,201,56
83,201,147
84,201,90
85,201,51
86,201,35
87,201,154
88,118,177
89,118,65
90,118,251
91,118,149
92,118,101
93,118,53
94,118,86
95,118,89
96,118,231
97,118,42
98,118,221
99,118,175
100,185,82
101,185,224
102,185,166
103,185,155
104,185,96
105,185,91
106,185,10
107,185,115
108,87,64
109,87,38
110,87,176
111,87,85
112,87,41
113,87,52
114,87,3
115,87,249
116,87,222
117,87,181
118,87,17
119,87,18
120,87,220
121,87,218
122,87,66
123,87,236
124,87,228
125,87,43
126,87,81
127,87,44
128,87,20
129,87,107
130,87,204
131,87,152
132,87,48
133,87,210
134,87,28
135,87,167
136,87,23
137,87,104
138,87,69
139,87,237
140,87,158
141,87,59
142,87,170
143,87,246
144,87,193
145,87,232
146,87,60
147,87,97
148,87,135
149,87,247
150,87,254
151,87,169
152,87,29
153,87,195
154,203,181
155,203,192
156,203,54
157,203,240
158,38,64
159,38,87
160,38,176
161,38,85
162,38,41
163,38,52
164,38,3
165,38,249
166,38,222
167,38,181
168,38,17
169,38,18
170,38,220
171,38,218
172,38,66
173,38,236
174,38,228
175,38,43
176,38,81
177,38,44
178,38,20
179,38,107
180,38,204
181,38,152
182,38,48
183,38,210
184,38,28
185,38,167
186,38,23
187,38,104
188,38,69
189,38,237
190,38,158
191,38,59
192,38,170
193,38,246
194,38,193
195,38,232
196,38,60
197,38,97
198,38,135
199,38,247
200,38,254
201,38,169
202,38,29
203,38,195
204,182,30
205,182,19
206,182,3
207,182,241
208,182,26
209,182,130
210,182,243
211,182,215
212,182,144
213,182,24
214,182,110
215,182,128
216,182,1
217,182,139
218,182,124
219,182,244
220,182,151
221,182,138
222,182,209
223,182,22
224,182,89
225,182,55
226,182,49
227,182,233
228,182,2
229,182,108
230,182,106
231,182,245
232,182,211
233,182,170
234,182,84
235,182,91
236,182,74
237,182,174
238,182,178
239,182,109
240,182,226
241,62,146
242,62,78
243,62,72
244,62,253
245,62,80
246,62,205
247,39,171
248,39,114
249,39,165
250,39,73
251,39,40
252,67,93
253,67,81
254,67,113
255,67,189
256,67,5
257,67,159
258,67,213
259,67,136
260,83,201
261,83,94
262,83,98
263,83,56
264,83,147
265,83,90
266,83,51
267,83,35
268,83,154
269,176,64
270,176,87
271,176,38
272,176,85
273,176,41
274,176,52
275,176,3
276,176,249
277,176,222
278,176,181
279,176,17
280,176,18
281,176,220
282,176,218
283,176,66
284,176,236
285,176,228
286,176,43
287,176,81
288,176,44
289,176,20
290,176,107
291,176,204
292,176,152
293,176,48
294,176,210
295,176,28
296,176,167
297,176,23
298,176,104
299,176,69
300,176,237
301,176,158
302,176,59
303,176,170
304,176,246
305,176,193
306,176,232
307,176,60
308,176,97
309,176,135
310,176,247
311,176,254
312,176,169
313,176,29
314,176,195
315,146,62
316,146,78
317,146,72
318,146,253
319,146,80
320,146,205
321,214,164
322,214,50
323,214,25
324,214,16
325,214,92
326,214,234
327,214,180
328,214,232
329,212,216
330,212,77
331,212,102
332,212,36
333,212,15
334,212,242
335,212,140
336,212,160
337,212,34
338,212,95
339,212,57
340,212,132
341,212,190
342,105,68
343,105,208
344,85,64
345,85,87
346,85,38
347,85,176
348,85,41
349,85,52
350,85,3
351,85,249
352,85,222
353,85,181
354,85,17
355,85,18
356,85,220
357,85,218
358,85,66
359,85,236
360,85,228
361,85,43
362,85,81
363,85,44
364,85,20
365,85,107
366,85,204
367,85,152
368,85,48
369,85,210
370,85,28
371,85,167
372,85,23
373,85,104
374,85,69
375,85,237
376,85,158
377,85,59
378,85,170
379,85,246
380,85,193
381,85,232
382,85,60
383,85,97
384,85,135
385,85,247
386,85,254
387,85,169
388,85,29
389,85,195
390,41,64
391,41,87
392,41,38
393,41,176
394,41,85
395,41,52
396,41,3
397,41,249
398,41,206
399,41,145
400,41,75
401,41,222
402,41,181
403,41,17
404,41,18
405,41,179
406,41,220
407,41,218
408,41,88
409,41,66
410,41,236
411,41,228
412,41,43
413,41,81
414,41,207
415,41,44
416,41,20
417,41,107
418,41,204
419,41,152
420,41,48
421,41,210
422,41,28
423,41,230
424,41,167
425,41,23
426,41,104
427,41,69
428,41,237
429,41,173
430,41,27
431,41,158
432,41,13
433,41,59
434,41,170
435,41,246
436,41,193
437,41,232
438,41,60
439,41,97
440,41,135
441,41,223
442,41,247
443,41,254
444,41,169
445,41,29
446,41,134
447,41,161
448,41,195
449,41,70
450,30,182
451,30,19
452,30,3
453,30,241
454,30,26
455,30,130
456,30,243
457,30,215
458,30,144
459,30,24
460,30,110
461,30,128
462,30,1
